taxi_id;indulas;idotartam;tavolsag;viteldij;borravalo;fizetes_modja
1482;2016.12.22 17:45;300;0;5,5;0;készpénz
3728;2016.12.22 12:00;480;0,7;6,25;2;bankkártya
1381;2016.12.03 1:15;600;2,6;9,75;0;készpénz
1521;2016.12.08 20:00;1440;2,9;14;3,5;bankkártya
3350;2016.12.14 2:15;120;0,3;4,25;1;bankkártya
2633;2016.12.19 11:15;360;1;6,5;0;készpénz
6824;2016.12.08 15:15;2220;12,7;33;6;bankkártya
4584;2016.12.13 7:45;780;1,7;9;0;készpénz
1265;2016.12.02 16:30;180;0,5;4,75;0;készpénz
4559;2016.12.07 13:15;420;0,8;6,25;0;készpénz
6407;2016.12.13 14:30;480;0;7,25;2;bankkártya
716;2016.12.14 14:30;900;5,1;15,5;0;készpénz
2206;2016.12.23 9:30;300;0,6;5,25;1;bankkártya
1445;2016.12.30 11:45;1500;16,7;42,25;0;készpénz
8482;2016.12.06 9:15;360;0,8;6;0;készpénz
2888;2016.12.13 17:15;1620;0;16,25;0;készpénz
521;2016.12.12 12:15;420;1;6,25;0;készpénz
7033;2016.12.19 14:45;540;1,3;7,5;2;bankkártya
59;2016.12.10 14:45;300;1,4;7;0;készpénz
7750;2016.12.21 8:00;1200;6,3;18,5;0;készpénz
306;2016.12.16 18:00;420;0,5;5,5;3;bankkártya
8649;2016.12.30 20:45;2460;15,6;41,25;0;készpénz
2693;2016.12.03 18:15;297;1,19;6,25;0;készpénz
4005;2016.12.12 21:30;540;1,5;7,75;0;készpénz
1898;2016.12.19 14:15;480;0,1;8,25;0;készpénz
515;2016.12.22 23:45;1320;3,8;15;2;bankkártya
266;2016.12.01 22:45;480;2,1;8,5;3;bankkártya
2605;2016.12.07 8:30;1260;5,7;17,75;0;készpénz
1221;2016.12.14 10:45;600;1,4;8;0;készpénz
5139;2016.12.02 3:45;300;1,6;7,25;0;készpénz
1051;2016.12.22 20:45;840;4,1;13,75;0;készpénz
8569;2016.12.28 22:15;240;1;5,5;3;bankkártya
629;2016.12.16 15:45;1200;0;13,5;0;készpénz
2221;2016.12.11 15:30;1080;3,37;12;2,5;bankkártya
3480;2016.12.16 8:45;360;1,1;6,25;1,88;bankkártya
3736;2016.12.16 3:30;180;0,8;5;2;bankkártya
5901;2016.12.05 6:45;660;0;13,75;3,4;bankkártya
6766;2016.12.19 20:00;240;0,9;5,75;2;bankkártya
5813;2016.12.01 18:45;1440;2,74;13,75;0;készpénz
242;2016.12.09 17:45;540;1,5;7,5;0;készpénz
3479;2016.12.14 13:00;900;1,9;10;4;bankkártya
1644;2016.12.22 15:15;900;0,7;8,5;2;bankkártya
3175;2016.12.27 19:00;480;1,3;7;0;készpénz
4432;2016.12.14 12:00;420;0,6;5,75;4;bankkártya
678;2016.12.21 22:15;1740;13,9;36;8,1;bankkártya
3882;2016.12.03 8:45;60;0,5;4,25;0;bankkártya
4330;2016.12.11 10:30;120;0,4;4,5;0;készpénz
3586;2016.12.14 8:15;840;1,6;9,25;0;készpénz
7923;2016.12.21 16:30;1620;0;21,5;0;készpénz
7402;2016.12.05 14:00;300;1,2;6,25;2;bankkártya
2925;2016.12.19 23:15;540;2;8,5;0;készpénz
4833;2016.12.29 17:45;900;3,3;13;0;készpénz
2560;2016.12.01 21:45;780;1,6;9;0;készpénz
7523;2016.12.18 15:00;480;0;7;1;bankkártya
